"seed";"a";"b";"c";"d";"rho1";"rho2";"err1";"err2";"flipped"
40884;50;10;0.8;3;0.981;0.967;FALSE;FALSE;"flipped"
40922;50;10;0.8;3;0.97;0.979;FALSE;FALSE;"NOT-flipped"
40960;50;10;0.8;3;0.967;0.972;FALSE;FALSE;"NOT-flipped"
41113;50;10;0.8;3;0.98;0.981;FALSE;FALSE;"flipped"
41762;50;10;0.8;3;0.983;0.978;FALSE;FALSE;"NOT-flipped"
42095;50;10;0.8;3;0.98;0.969;FALSE;FALSE;"NOT-flipped"
42332;50;10;0.8;3;0.99;0.978;FALSE;FALSE;"NOT-flipped"
42362;50;10;0.8;3;0.961;0.984;FALSE;FALSE;"NOT-flipped"
42551;50;10;0.8;3;0.987;0.97;FALSE;FALSE;"NOT-flipped"
42621;50;10;0.8;3;0.98;0.978;FALSE;FALSE;"flipped"
42801;50;10;0.8;3;0.977;0.982;FALSE;FALSE;"NOT-flipped"
43045;50;10;0.8;3;0.978;0.971;FALSE;FALSE;"NOT-flipped"
43199;50;10;0.8;3;0.976;0.959;FALSE;FALSE;"NOT-flipped"
43246;50;10;0.8;3;0.978;0.98;FALSE;FALSE;"NOT-flipped"
43374;50;10;0.8;3;0.98;0.978;FALSE;FALSE;"NOT-flipped"
43480;50;10;0.8;3;0.979;0.972;FALSE;FALSE;"NOT-flipped"
43650;50;10;0.8;3;0.973;0.969;FALSE;FALSE;"NOT-flipped"
44868;50;10;0.8;3;0.97;0.986;FALSE;FALSE;"NOT-flipped"
45644;50;10;0.8;3;0.974;0.96;FALSE;FALSE;"NOT-flipped"
46029;50;10;0.8;3;0.976;0.98;FALSE;FALSE;"NOT-flipped"
46246;50;10;0.8;3;0.971;0.983;FALSE;FALSE;"NOT-flipped"
46264;50;10;0.8;3;0.963;0.942;FALSE;FALSE;"NOT-flipped"
46440;50;10;0.8;3;0.98;0.966;FALSE;FALSE;"flipped"
46531;50;10;0.8;3;0.961;0.941;FALSE;FALSE;"NOT-flipped"
46566;50;10;0.8;3;0.986;0.978;FALSE;FALSE;"NOT-flipped"
46633;50;10;0.8;3;0.967;0.958;FALSE;FALSE;"NOT-flipped"
46801;50;10;0.8;3;0.968;0.969;FALSE;FALSE;"flipped"
46849;50;10;0.8;3;0.982;0.979;FALSE;FALSE;"flipped"
46998;50;10;0.8;3;0.974;0.964;FALSE;FALSE;"NOT-flipped"
47063;50;10;0.8;3;0.987;0.978;FALSE;FALSE;"NOT-flipped"
47358;50;10;0.8;3;0.975;0.979;FALSE;FALSE;"NOT-flipped"
47413;50;10;0.8;3;0.982;0.99;FALSE;FALSE;"NOT-flipped"
47415;50;10;0.8;3;0.98;0.979;FALSE;FALSE;"flipped"
47709;50;10;0.8;3;0.986;0.965;FALSE;FALSE;"flipped"
47917;50;10;0.8;3;0.98;0.988;FALSE;FALSE;"NOT-flipped"
48003;50;10;0.8;3;0.981;0.971;FALSE;FALSE;"NOT-flipped"
48281;50;10;0.8;3;0.958;0.968;FALSE;FALSE;"NOT-flipped"
48334;50;10;0.8;3;0.976;0.977;FALSE;FALSE;"NOT-flipped"
48492;50;10;0.8;3;0.978;0.965;FALSE;FALSE;"NOT-flipped"
48498;50;10;0.8;3;0.976;0.958;FALSE;FALSE;"NOT-flipped"
48715;50;10;0.8;3;0.985;0.977;FALSE;FALSE;"flipped"
48937;50;10;0.8;3;0.984;0.979;FALSE;FALSE;"NOT-flipped"
49042;50;10;0.8;3;0.978;0.957;FALSE;FALSE;"NOT-flipped"
49216;50;10;0.8;3;0.972;0.978;FALSE;FALSE;"NOT-flipped"
49542;50;10;0.8;3;0.978;0.965;FALSE;FALSE;"flipped"
49875;50;10;0.8;3;0.98;0.981;FALSE;FALSE;"NOT-flipped"
30279;50;16;0;1;0.94;0.932;FALSE;FALSE;"NOT-flipped"
30329;50;16;0;1;0.903;0.81;FALSE;FALSE;"NOT-flipped"
30476;50;16;0;1;0.949;0.924;FALSE;FALSE;"NOT-flipped"
30505;50;16;0;1;0.919;0.876;FALSE;FALSE;"NOT-flipped"
30764;50;16;0;1;0.944;0.897;FALSE;FALSE;"NOT-flipped"
31017;50;16;0;1;0.951;0.9;FALSE;FALSE;"NOT-flipped"
31060;50;16;0;1;0.912;0.885;FALSE;FALSE;"NOT-flipped"
31146;50;16;0;1;0.93;0.945;FALSE;FALSE;"NOT-flipped"
31453;50;16;0;1;0.903;0.888;FALSE;FALSE;"NOT-flipped"
31672;50;16;0;1;0.914;0.905;FALSE;FALSE;"NOT-flipped"
31696;50;16;0;1;0.918;0.937;FALSE;FALSE;"NOT-flipped"
31749;50;16;0;1;0.909;0.928;FALSE;FALSE;"NOT-flipped"
31910;50;16;0;1;0.924;0.926;FALSE;FALSE;"NOT-flipped"
32017;50;16;0;1;0.893;0.933;FALSE;FALSE;"NOT-flipped"
32060;50;16;0;1;0.921;0.929;FALSE;FALSE;"NOT-flipped"
32478;50;16;0;1;0.852;0.914;FALSE;FALSE;"NOT-flipped"
33064;50;16;0;1;0.92;0.936;FALSE;FALSE;"NOT-flipped"
33343;50;16;0;1;0.894;0.953;FALSE;FALSE;"NOT-flipped"
33386;50;16;0;1;0.915;0.885;FALSE;FALSE;"NOT-flipped"
33626;50;16;0;1;0.947;0.881;FALSE;FALSE;"NOT-flipped"
34460;50;16;0;1;0.889;0.958;FALSE;FALSE;"NOT-flipped"
34556;50;16;0;1;0.917;0.915;FALSE;FALSE;"NOT-flipped"
34577;50;16;0;1;0.935;0.832;FALSE;FALSE;"NOT-flipped"
34677;50;16;0;1;0.948;0.927;FALSE;FALSE;"NOT-flipped"
34696;50;16;0;1;0.881;0.94;FALSE;FALSE;"flipped"
34906;50;16;0;1;0.929;0.951;FALSE;FALSE;"NOT-flipped"
35569;50;16;0;1;0.928;0.839;FALSE;FALSE;"NOT-flipped"
35585;50;16;0;1;0.925;0.906;FALSE;FALSE;"NOT-flipped"
35647;50;16;0;1;0.903;0.846;FALSE;FALSE;"NOT-flipped"
35690;50;16;0;1;0.882;0.931;FALSE;FALSE;"NOT-flipped"
35797;50;16;0;1;0.851;0.929;FALSE;FALSE;"NOT-flipped"
35889;50;16;0;1;0.897;0.947;FALSE;FALSE;"flipped"
35991;50;16;0;1;0.86;0.934;FALSE;FALSE;"NOT-flipped"
36011;50;16;0;1;0.888;0.883;FALSE;FALSE;"NOT-flipped"
36543;50;16;0;1;0.941;0.922;FALSE;FALSE;"NOT-flipped"
36865;50;16;0;1;0.917;0.939;FALSE;FALSE;"NOT-flipped"
36945;50;16;0;1;0.952;0.927;FALSE;FALSE;"NOT-flipped"
36978;50;16;0;1;0.881;0.925;FALSE;FALSE;"NOT-flipped"
37134;50;16;0;1;0.884;0.954;FALSE;FALSE;"NOT-flipped"
37434;50;16;0;1;0.896;0.951;FALSE;FALSE;"NOT-flipped"
38571;50;16;0;1;0.924;0.902;FALSE;FALSE;"NOT-flipped"
38602;50;16;0;1;0.916;0.868;FALSE;FALSE;"NOT-flipped"
38942;50;16;0;1;0.931;0.945;FALSE;FALSE;"NOT-flipped"
38950;50;16;0;1;0.932;0.879;FALSE;FALSE;"NOT-flipped"
39671;50;16;0;1;0.933;0.951;FALSE;FALSE;"NOT-flipped"
39726;50;16;0;1;0.943;0.944;FALSE;FALSE;"NOT-flipped"
39727;50;16;0;1;0.846;0.912;FALSE;FALSE;"NOT-flipped"
39756;50;16;0;1;0.901;0.909;FALSE;FALSE;"NOT-flipped"
39800;50;16;0;1;0.91;0.936;FALSE;FALSE;"NOT-flipped"
39985;50;16;0;1;0.938;0.943;FALSE;FALSE;"NOT-flipped"
40149;50;16;0;1;0.869;0.902;FALSE;FALSE;"NOT-flipped"
40580;50;16;0;1;0.935;0.873;FALSE;FALSE;"NOT-flipped"
40691;50;16;0;1;0.864;0.885;FALSE;FALSE;"NOT-flipped"
40862;50;16;0;1;0.918;0.935;FALSE;FALSE;"NOT-flipped"
40884;50;16;0;1;0.909;0.912;FALSE;FALSE;"NOT-flipped"
40922;50;16;0;1;0.934;0.92;FALSE;FALSE;"NOT-flipped"
40960;50;16;0;1;0.893;0.904;FALSE;FALSE;"flipped"
41113;50;16;0;1;0.885;0.883;FALSE;FALSE;"NOT-flipped"
41762;50;16;0;1;0.847;0.917;FALSE;FALSE;"NOT-flipped"
42095;50;16;0;1;0.897;0.923;FALSE;FALSE;"flipped"
42332;50;16;0;1;0.942;0.912;FALSE;FALSE;"NOT-flipped"
42362;50;16;0;1;0.927;0.936;FALSE;FALSE;"NOT-flipped"
42551;50;16;0;1;0.865;0.859;FALSE;FALSE;"NOT-flipped"
42621;50;16;0;1;0.903;0.911;FALSE;FALSE;"NOT-flipped"
42801;50;16;0;1;0.933;0.837;FALSE;FALSE;"NOT-flipped"
43045;50;16;0;1;0.906;0.928;FALSE;FALSE;"NOT-flipped"
43199;50;16;0;1;0.933;0.935;FALSE;FALSE;"NOT-flipped"
43246;50;16;0;1;0.872;0.926;FALSE;FALSE;"NOT-flipped"
43374;50;16;0;1;0.946;0.91;FALSE;FALSE;"NOT-flipped"
43480;50;16;0;1;0.928;0.931;FALSE;FALSE;"NOT-flipped"
43650;50;16;0;1;0.911;0.849;FALSE;FALSE;"NOT-flipped"
44868;50;16;0;1;0.922;0.898;FALSE;FALSE;"NOT-flipped"
45644;50;16;0;1;0.918;0.921;FALSE;FALSE;"NOT-flipped"
46029;50;16;0;1;0.924;0.898;FALSE;FALSE;"NOT-flipped"
46246;50;16;0;1;0.916;0.923;FALSE;FALSE;"NOT-flipped"
46264;50;16;0;1;0.933;0.877;FALSE;FALSE;"NOT-flipped"
46440;50;16;0;1;0.947;0.933;FALSE;FALSE;"NOT-flipped"
46531;50;16;0;1;0.919;0.936;FALSE;FALSE;"NOT-flipped"
46566;50;16;0;1;0.906;0.922;FALSE;FALSE;"NOT-flipped"
46633;50;16;0;1;0.925;0.885;FALSE;FALSE;"NOT-flipped"
46801;50;16;0;1;0.901;0.935;FALSE;FALSE;"NOT-flipped"
46849;50;16;0;1;0.904;0.918;FALSE;FALSE;"NOT-flipped"
46998;50;16;0;1;0.941;0.918;FALSE;FALSE;"NOT-flipped"
47063;50;16;0;1;0.93;0.938;FALSE;FALSE;"NOT-flipped"
47358;50;16;0;1;0.948;0.84;FALSE;FALSE;"NOT-flipped"
47413;50;16;0;1;0.885;0.953;FALSE;FALSE;"NOT-flipped"
47415;50;16;0;1;0.902;0.926;FALSE;FALSE;"NOT-flipped"
47709;50;16;0;1;0.948;0.891;FALSE;FALSE;"NOT-flipped"
47917;50;16;0;1;0.943;0.915;FALSE;FALSE;"NOT-flipped"
48003;50;16;0;1;0.956;0.907;FALSE;FALSE;"NOT-flipped"
48281;50;16;0;1;0.897;0.938;FALSE;FALSE;"NOT-flipped"
48334;50;16;0;1;0.815;0.906;FALSE;FALSE;"NOT-flipped"
48492;50;16;0;1;0.921;0.885;FALSE;FALSE;"NOT-flipped"
48498;50;16;0;1;0.922;0.91;FALSE;FALSE;"NOT-flipped"
48715;50;16;0;1;0.95;0.897;FALSE;FALSE;"NOT-flipped"
48937;50;16;0;1;0.885;0.938;FALSE;FALSE;"NOT-flipped"
49042;50;16;0;1;0.84;0.913;FALSE;FALSE;"NOT-flipped"
49216;50;16;0;1;0.883;0.943;FALSE;FALSE;"flipped"
49542;50;16;0;1;0.924;0.916;FALSE;FALSE;"NOT-flipped"
49875;50;16;0;1;0.833;0.903;FALSE;FALSE;"NOT-flipped"
30279;50;16;0;2;0.957;0.966;FALSE;FALSE;"NOT-flipped"
30329;50;16;0;2;0.957;0.912;FALSE;FALSE;"NOT-flipped"
30476;50;16;0;2;0.98;0.967;FALSE;FALSE;"NOT-flipped"
30505;50;16;0;2;0.911;0.946;FALSE;FALSE;"NOT-flipped"
30764;50;16;0;2;0.968;0.963;FALSE;FALSE;"NOT-flipped"
31017;50;16;0;2;0.955;0.954;FALSE;FALSE;"NOT-flipped"
31060;50;16;0;2;0.963;0.956;FALSE;FALSE;"NOT-flipped"
31146;50;16;0;2;0.936;0.912;FALSE;FALSE;"NOT-flipped"
31453;50;16;0;2;0.939;0.977;FALSE;FALSE;"NOT-flipped"
31672;50;16;0;2;0.95;0.968;FALSE;FALSE;"NOT-flipped"
31696;50;16;0;2;0.962;0.925;FALSE;FALSE;"NOT-flipped"
31749;50;16;0;2;0.912;0.97;FALSE;FALSE;"NOT-flipped"
31910;50;16;0;2;0.966;0.951;FALSE;FALSE;"NOT-flipped"
32017;50;16;0;2;0.95;0.937;FALSE;FALSE;"flipped"
32060;50;16;0;2;0.949;0.954;FALSE;FALSE;"NOT-flipped"
32478;50;16;0;2;0.963;0.969;FALSE;FALSE;"NOT-flipped"
33064;50;16;0;2;0.965;0.923;FALSE;FALSE;"NOT-flipped"
33343;50;16;0;2;0.945;0.947;FALSE;FALSE;"NOT-flipped"
33386;50;16;0;2;0.913;0.97;FALSE;FALSE;"NOT-flipped"
33626;50;16;0;2;0.956;0.966;FALSE;FALSE;"NOT-flipped"
34460;50;16;0;2;0.958;0.968;FALSE;FALSE;"NOT-flipped"
34556;50;16;0;2;0.97;0.968;FALSE;FALSE;"NOT-flipped"
34577;50;16;0;2;0.976;0.962;FALSE;FALSE;"flipped"
34677;50;16;0;2;0.963;0.941;FALSE;FALSE;"NOT-flipped"
34696;50;16;0;2;0.936;0.941;FALSE;FALSE;"NOT-flipped"
34906;50;16;0;2;0.965;0.939;FALSE;FALSE;"NOT-flipped"
35569;50;16;0;2;0.958;0.947;FALSE;FALSE;"NOT-flipped"
35585;50;16;0;2;0.953;0.948;FALSE;FALSE;"NOT-flipped"
35647;50;16;0;2;0.942;0.962;FALSE;FALSE;"NOT-flipped"
35690;50;16;0;2;0.974;0.966;FALSE;FALSE;"NOT-flipped"
35797;50;16;0;2;0.956;0.913;FALSE;FALSE;"NOT-flipped"
35889;50;16;0;2;0.921;0.958;FALSE;FALSE;"NOT-flipped"
35991;50;16;0;2;0.938;0.938;FALSE;FALSE;"NOT-flipped"
36011;50;16;0;2;0.939;0.949;FALSE;FALSE;"NOT-flipped"
36543;50;16;0;2;0.973;0.969;FALSE;FALSE;"NOT-flipped"
36865;50;16;0;2;0.953;0.94;FALSE;FALSE;"NOT-flipped"
36945;50;16;0;2;0.974;0.946;FALSE;FALSE;"NOT-flipped"
36978;50;16;0;2;0.978;0.949;FALSE;FALSE;"NOT-flipped"
37134;50;16;0;2;0.947;0.975;FALSE;FALSE;"NOT-flipped"
37434;50;16;0;2;0.951;0.91;FALSE;FALSE;"NOT-flipped"
38571;50;16;0;2;0.938;0.971;FALSE;FALSE;"NOT-flipped"
38602;50;16;0;2;0.945;0.953;FALSE;FALSE;"NOT-flipped"
38942;50;16;0;2;0.937;0.927;FALSE;FALSE;"NOT-flipped"
38950;50;16;0;2;0.964;0.955;FALSE;FALSE;"NOT-flipped"
39671;50;16;0;2;0.966;0.911;FALSE;FALSE;"NOT-flipped"
39726;50;16;0;2;0.912;0.949;FALSE;FALSE;"NOT-flipped"
39727;50;16;0;2;0.92;0.973;FALSE;FALSE;"NOT-flipped"
39756;50;16;0;2;0.949;0.924;FALSE;FALSE;"NOT-flipped"
39800;50;16;0;2;0.937;0.976;FALSE;FALSE;"NOT-flipped"
39985;50;16;0;2;0.943;0.95;FALSE;FALSE;"NOT-flipped"
40149;50;16;0;2;0.928;0.964;FALSE;FALSE;"flipped"
40580;50;16;0;2;0.946;0.942;FALSE;FALSE;"NOT-flipped"
40691;50;16;0;2;0.938;0.952;FALSE;FALSE;"NOT-flipped"
40862;50;16;0;2;0.962;0.958;FALSE;FALSE;"NOT-flipped"
40884;50;16;0;2;0.967;0.95;FALSE;FALSE;"NOT-flipped"
40922;50;16;0;2;0.942;0.967;FALSE;FALSE;"NOT-flipped"
40960;50;16;0;2;0.922;0.939;FALSE;FALSE;"NOT-flipped"
41113;50;16;0;2;0.975;0.938;FALSE;FALSE;"NOT-flipped"
41762;50;16;0;2;0.932;0.934;FALSE;FALSE;"NOT-flipped"
42095;50;16;0;2;0.904;0.957;FALSE;FALSE;"NOT-flipped"
42332;50;16;0;2;0.98;0.974;FALSE;FALSE;"NOT-flipped"
42362;50;16;0;2;0.941;0.884;FALSE;FALSE;"NOT-flipped"
42551;50;16;0;2;0.946;0.975;FALSE;FALSE;"NOT-flipped"
42621;50;16;0;2;0.956;0.943;FALSE;FALSE;"NOT-flipped"
42801;50;16;0;2;0.977;0.902;FALSE;FALSE;"NOT-flipped"
43045;50;16;0;2;0.967;0.862;FALSE;FALSE;"NOT-flipped"
43199;50;16;0;2;0.975;0.954;FALSE;FALSE;"NOT-flipped"
43246;50;16;0;2;0.959;0.948;FALSE;FALSE;"NOT-flipped"
43374;50;16;0;2;0.966;0.945;FALSE;FALSE;"NOT-flipped"
43480;50;16;0;2;0.926;0.937;FALSE;FALSE;"NOT-flipped"
43650;50;16;0;2;0.953;0.932;FALSE;FALSE;"NOT-flipped"
44868;50;16;0;2;0.97;0.895;FALSE;FALSE;"NOT-flipped"
45644;50;16;0;2;0.906;0.929;FALSE;FALSE;"NOT-flipped"
46029;50;16;0;2;0.947;0.959;FALSE;FALSE;"NOT-flipped"
46246;50;16;0;2;0.945;0.95;FALSE;FALSE;"NOT-flipped"
46264;50;16;0;2;0.943;0.967;FALSE;FALSE;"NOT-flipped"
46440;50;16;0;2;0.957;0.971;FALSE;FALSE;"flipped"
46531;50;16;0;2;0.982;0.975;FALSE;FALSE;"NOT-flipped"
46566;50;16;0;2;0.973;0.947;FALSE;FALSE;"NOT-flipped"
46633;50;16;0;2;0.95;0.885;FALSE;FALSE;"NOT-flipped"
46801;50;16;0;2;0.949;0.949;FALSE;FALSE;"NOT-flipped"
46849;50;16;0;2;0.969;0.957;FALSE;FALSE;"NOT-flipped"
46998;50;16;0;2;0.946;0.968;FALSE;FALSE;"flipped"
47063;50;16;0;2;0.977;0.914;FALSE;FALSE;"NOT-flipped"
47358;50;16;0;2;0.958;0.951;FALSE;FALSE;"NOT-flipped"
47413;50;16;0;2;0.946;0.952;FALSE;FALSE;"NOT-flipped"
47415;50;16;0;2;0.969;0.929;FALSE;FALSE;"NOT-flipped"
47709;50;16;0;2;0.908;0.973;FALSE;FALSE;"NOT-flipped"
47917;50;16;0;2;0.967;0.974;FALSE;FALSE;"NOT-flipped"
48003;50;16;0;2;0.915;0.961;FALSE;FALSE;"NOT-flipped"
48281;50;16;0;2;0.94;0.981;FALSE;FALSE;"NOT-flipped"
48334;50;16;0;2;0.94;0.939;FALSE;FALSE;"NOT-flipped"
48492;50;16;0;2;0.951;0.939;FALSE;FALSE;"NOT-flipped"
48498;50;16;0;2;0.951;0.947;FALSE;FALSE;"flipped"
48715;50;16;0;2;0.944;0.943;FALSE;FALSE;"NOT-flipped"
48937;50;16;0;2;0.932;0.912;FALSE;FALSE;"flipped"
49042;50;16;0;2;0.913;0.931;FALSE;FALSE;"NOT-flipped"
49216;50;16;0;2;0.983;0.93;FALSE;FALSE;"NOT-flipped"
49542;50;16;0;2;0.889;0.947;FALSE;FALSE;"NOT-flipped"
49875;50;16;0;2;0.951;0.95;FALSE;FALSE;"NOT-flipped"
30279;50;16;0;3;0.978;0.99;FALSE;FALSE;"NOT-flipped"
30329;50;16;0;3;0.984;0.987;FALSE;FALSE;"NOT-flipped"
30476;50;16;0;3;0.984;0.987;FALSE;FALSE;"NOT-flipped"
30505;50;16;0;3;0.986;0.986;FALSE;FALSE;"NOT-flipped"
30764;50;16;0;3;0.984;0.986;FALSE;FALSE;"NOT-flipped"
31017;50;16;0;3;0.984;0.983;FALSE;FALSE;"NOT-flipped"
31060;50;16;0;3;0.984;0.99;FALSE;FALSE;"NOT-flipped"
31146;50;16;0;3;0.989;0.965;FALSE;FALSE;"NOT-flipped"
31453;50;16;0;3;0.983;0.985;FALSE;FALSE;"NOT-flipped"
31672;50;16;0;3;0.986;0.984;FALSE;FALSE;"NOT-flipped"
31696;50;16;0;3;0.985;0.972;FALSE;FALSE;"NOT-flipped"
31749;50;16;0;3;0.992;0.989;FALSE;FALSE;"NOT-flipped"
31910;50;16;0;3;0.986;0.989;FALSE;FALSE;"NOT-flipped"
32017;50;16;0;3;0.983;0.976;FALSE;FALSE;"NOT-flipped"
32060;50;16;0;3;0.984;0.991;FALSE;FALSE;"NOT-flipped"
32478;50;16;0;3;0.983;0.987;FALSE;FALSE;"NOT-flipped"
33064;50;16;0;3;0.981;0.976;FALSE;FALSE;"NOT-flipped"
33343;50;16;0;3;0.983;0.978;FALSE;FALSE;"NOT-flipped"
33386;50;16;0;3;0.988;0.992;FALSE;FALSE;"NOT-flipped"
33626;50;16;0;3;0.988;0.985;FALSE;FALSE;"NOT-flipped"
34460;50;16;0;3;0.983;0.972;FALSE;FALSE;"NOT-flipped"
34556;50;16;0;3;0.982;0.966;FALSE;FALSE;"NOT-flipped"
34577;50;16;0;3;0.977;0.984;FALSE;FALSE;"NOT-flipped"
34677;50;16;0;3;0.983;0.992;FALSE;FALSE;"NOT-flipped"
34696;50;16;0;3;0.976;0.974;FALSE;FALSE;"NOT-flipped"
34906;50;16;0;3;0.99;0.989;FALSE;FALSE;"NOT-flipped"
35569;50;16;0;3;0.987;0.973;FALSE;FALSE;"NOT-flipped"
35585;50;16;0;3;0.987;0.971;FALSE;FALSE;"NOT-flipped"
35647;50;16;0;3;0.975;0.995;FALSE;FALSE;"NOT-flipped"
35690;50;16;0;3;0.991;0.98;FALSE;FALSE;"NOT-flipped"
35797;50;16;0;3;0.988;0.991;FALSE;FALSE;"NOT-flipped"
35889;50;16;0;3;0.992;0.984;FALSE;FALSE;"NOT-flipped"
35991;50;16;0;3;0.985;0.99;FALSE;FALSE;"NOT-flipped"
36011;50;16;0;3;0.983;0.981;FALSE;FALSE;"NOT-flipped"
36543;50;16;0;3;0.987;0.974;FALSE;FALSE;"NOT-flipped"
36865;50;16;0;3;0.983;0.982;FALSE;FALSE;"NOT-flipped"
36945;50;16;0;3;0.988;0.984;FALSE;FALSE;"NOT-flipped"
36978;50;16;0;3;0.983;0.987;FALSE;FALSE;"NOT-flipped"
37134;50;16;0;3;0.978;0.99;FALSE;FALSE;"NOT-flipped"
37434;50;16;0;3;0.979;0.979;FALSE;FALSE;"NOT-flipped"
38571;50;16;0;3;0.991;0.989;FALSE;FALSE;"NOT-flipped"
38602;50;16;0;3;0.987;0.987;FALSE;FALSE;"NOT-flipped"
38942;50;16;0;3;0.982;0.991;FALSE;FALSE;"NOT-flipped"
38950;50;16;0;3;0.981;0.984;FALSE;FALSE;"NOT-flipped"
39671;50;16;0;3;0.984;0.987;FALSE;FALSE;"NOT-flipped"
39726;50;16;0;3;0.982;0.974;FALSE;FALSE;"NOT-flipped"
39727;50;16;0;3;0.981;0.977;FALSE;FALSE;"NOT-flipped"
39756;50;16;0;3;0.981;0.988;FALSE;FALSE;"NOT-flipped"
39800;50;16;0;3;0.987;0.99;FALSE;FALSE;"NOT-flipped"
39985;50;16;0;3;0.986;0.993;FALSE;FALSE;"NOT-flipped"
40149;50;16;0;3;0.973;0.975;FALSE;FALSE;"NOT-flipped"
40580;50;16;0;3;0.986;0.989;FALSE;FALSE;"NOT-flipped"
40691;50;16;0;3;0.984;0.986;FALSE;FALSE;"flipped"
40862;50;16;0;3;0.97;0.985;FALSE;FALSE;"NOT-flipped"
40884;50;16;0;3;0.982;0.982;FALSE;FALSE;"NOT-flipped"
40922;50;16;0;3;0.988;0.987;FALSE;FALSE;"NOT-flipped"
40960;50;16;0;3;0.98;0.985;FALSE;FALSE;"NOT-flipped"
41113;50;16;0;3;0.986;0.985;FALSE;FALSE;"NOT-flipped"
41762;50;16;0;3;0.986;0.982;FALSE;FALSE;"flipped"
42095;50;16;0;3;0.974;0.982;FALSE;FALSE;"NOT-flipped"
42332;50;16;0;3;0.982;0.977;FALSE;FALSE;"NOT-flipped"
42362;50;16;0;3;0.986;0.985;FALSE;FALSE;"NOT-flipped"
42551;50;16;0;3;0.982;0.986;FALSE;FALSE;"NOT-flipped"
42621;50;16;0;3;0.984;0.985;FALSE;FALSE;"NOT-flipped"
42801;50;16;0;3;0.985;0.979;FALSE;FALSE;"NOT-flipped"
43045;50;16;0;3;0.975;0.976;FALSE;FALSE;"NOT-flipped"
43199;50;16;0;3;0.973;0.981;FALSE;FALSE;"NOT-flipped"
43246;50;16;0;3;0.987;0.987;FALSE;FALSE;"NOT-flipped"
43374;50;16;0;3;0.987;0.989;FALSE;FALSE;"flipped"
43480;50;16;0;3;0.985;0.983;FALSE;FALSE;"NOT-flipped"
43650;50;16;0;3;0.987;0.973;FALSE;FALSE;"NOT-flipped"
44868;50;16;0;3;0.979;0.983;FALSE;FALSE;"NOT-flipped"
45644;50;16;0;3;0.987;0.985;FALSE;FALSE;"NOT-flipped"
46029;50;16;0;3;0.986;0.977;FALSE;FALSE;"NOT-flipped"
46246;50;16;0;3;0.991;0.977;FALSE;FALSE;"NOT-flipped"
46264;50;16;0;3;0.991;0.979;FALSE;FALSE;"NOT-flipped"
46440;50;16;0;3;0.98;0.984;FALSE;FALSE;"NOT-flipped"
46531;50;16;0;3;0.979;0.983;FALSE;FALSE;"NOT-flipped"
46566;50;16;0;3;0.989;0.975;FALSE;FALSE;"NOT-flipped"
46633;50;16;0;3;0.983;0.982;FALSE;FALSE;"NOT-flipped"
46801;50;16;0;3;0.983;0.981;FALSE;FALSE;"NOT-flipped"
46849;50;16;0;3;0.974;0.98;FALSE;FALSE;"NOT-flipped"
46998;50;16;0;3;0.982;0.98;FALSE;FALSE;"NOT-flipped"
47063;50;16;0;3;0.988;0.987;FALSE;FALSE;"flipped"
47358;50;16;0;3;0.989;0.985;FALSE;FALSE;"NOT-flipped"
47413;50;16;0;3;0.977;0.987;FALSE;FALSE;"flipped"
47415;50;16;0;3;0.987;0.978;FALSE;FALSE;"NOT-flipped"
47709;50;16;0;3;0.974;0.983;FALSE;FALSE;"NOT-flipped"
47917;50;16;0;3;0.988;0.984;FALSE;FALSE;"NOT-flipped"
48003;50;16;0;3;0.979;0.99;FALSE;FALSE;"NOT-flipped"
48281;50;16;0;3;0.989;0.987;FALSE;FALSE;"NOT-flipped"
48334;50;16;0;3;0.987;0.984;FALSE;FALSE;"NOT-flipped"
48492;50;16;0;3;0.984;0.974;FALSE;FALSE;"NOT-flipped"
48498;50;16;0;3;0.988;0.978;FALSE;FALSE;"NOT-flipped"
48715;50;16;0;3;0.987;0.984;FALSE;FALSE;"NOT-flipped"
48937;50;16;0;3;0.979;0.981;FALSE;FALSE;"NOT-flipped"
49042;50;16;0;3;0.985;0.987;FALSE;FALSE;"NOT-flipped"
49216;50;16;0;3;0.991;0.983;FALSE;FALSE;"NOT-flipped"
49542;50;16;0;3;0.987;0.962;FALSE;FALSE;"NOT-flipped"
49875;50;16;0;3;0.986;0.982;FALSE;FALSE;"NOT-flipped"
30279;50;16;0.4;1;0.931;0.862;FALSE;FALSE;"NOT-flipped"
30329;50;16;0.4;1;0.903;0.888;FALSE;FALSE;"NOT-flipped"
30476;50;16;0.4;1;0.937;0.914;FALSE;FALSE;"NOT-flipped"
30505;50;16;0.4;1;0.917;0.921;FALSE;FALSE;"NOT-flipped"
30764;50;16;0.4;1;0.921;0.912;FALSE;FALSE;"NOT-flipped"
31017;50;16;0.4;1;0.887;0.894;FALSE;FALSE;"NOT-flipped"
31060;50;16;0.4;1;0.922;0.95;FALSE;FALSE;"NOT-flipped"
31146;50;16;0.4;1;0.8;0.933;FALSE;FALSE;"NOT-flipped"
31453;50;16;0.4;1;0.947;0.91;FALSE;FALSE;"NOT-flipped"
31672;50;16;0.4;1;0.913;0.915;FALSE;FALSE;"NOT-flipped"
31696;50;16;0.4;1;0.859;0.885;FALSE;FALSE;"NOT-flipped"
