"seed";"a";"b";"c";"d";"e";"rho1";"rho2";"err1";"err2";"flipped"
8767;100;6;0;1;1;NA;NA;TRUE;TRUE;"NOT-IMP"
8927;100;6;0;1;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9532;100;6;0;1;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;100;6;0;1;1;0.58;0.546;FALSE;FALSE;"NOT-flipped"
9678;100;6;0;1;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9970;100;6;0;1;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10023;100;6;0;1;2;0.624;0.793;FALSE;FALSE;"NOT-flipped"
10069;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10216;100;6;0;1;2;0.745;0.769;FALSE;FALSE;"NOT-flipped"
10244;100;6;0;1;2;0.694;0.803;FALSE;FALSE;"NOT-flipped"
10850;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10935;100;6;0;1;2;0.773;0.741;FALSE;FALSE;"NOT-flipped"
11098;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11471;100;6;0;1;2;0.668;0.683;FALSE;FALSE;"NOT-flipped"
1150;100;6;0;1;2;0.789;0.679;FALSE;FALSE;"NOT-flipped"
11771;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12519;100;6;0;1;2;0.769;0.762;FALSE;FALSE;"NOT-flipped"
12599;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1273;100;6;0;1;2;0.594;0.681;FALSE;FALSE;"NOT-flipped"
12895;100;6;0;1;2;0.677;0.706;FALSE;FALSE;"NOT-flipped"
12934;100;6;0;1;2;0.711;0.762;FALSE;FALSE;"NOT-flipped"
12967;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1298;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13109;100;6;0;1;2;0.559;0.782;FALSE;FALSE;"NOT-flipped"
13110;100;6;0;1;2;0.668;0.72;FALSE;FALSE;"NOT-flipped"
13213;100;6;0;1;2;0.722;0.713;FALSE;FALSE;"NOT-flipped"
13246;100;6;0;1;2;0.821;0.756;FALSE;FALSE;"NOT-flipped"
13374;100;6;0;1;2;0.741;0.735;FALSE;FALSE;"NOT-flipped"
13495;100;6;0;1;2;0.792;0.721;FALSE;FALSE;"NOT-flipped"
13543;100;6;0;1;2;0.586;0.771;FALSE;FALSE;"NOT-flipped"
1361;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13728;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13810;100;6;0;1;2;0.79;0.786;FALSE;FALSE;"NOT-flipped"
1395;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14042;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14687;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14797;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;100;6;0;1;2;0.675;0.695;FALSE;FALSE;"NOT-flipped"
14857;100;6;0;1;2;0.686;0.67;FALSE;FALSE;"NOT-flipped"
14984;100;6;0;1;2;0.751;0.64;FALSE;FALSE;"NOT-flipped"
15487;100;6;0;1;2;0.696;0.611;FALSE;FALSE;"NOT-flipped"
15732;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15807;100;6;0;1;2;0.719;0.664;FALSE;FALSE;"NOT-flipped"
16409;100;6;0;1;2;0.744;0.719;FALSE;FALSE;"NOT-flipped"
16434;100;6;0;1;2;0.827;0.563;FALSE;FALSE;"NOT-flipped"
1667;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16924;100;6;0;1;2;0.796;0.717;FALSE;FALSE;"NOT-flipped"
17347;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17718;100;6;0;1;2;0.701;0.706;FALSE;FALSE;"NOT-flipped"
17746;100;6;0;1;2;0.745;0.792;FALSE;FALSE;"NOT-flipped"
18131;100;6;0;1;2;0.74;0.761;FALSE;FALSE;"NOT-flipped"
18172;100;6;0;1;2;0.734;0.753;FALSE;FALSE;"NOT-flipped"
18267;100;6;0;1;2;0.757;0.751;FALSE;FALSE;"NOT-flipped"
18293;100;6;0;1;2;0.745;0.737;FALSE;FALSE;"NOT-flipped"
18434;100;6;0;1;2;0.781;0.729;FALSE;FALSE;"NOT-flipped"
1901;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19019;100;6;0;1;2;0.79;0.735;FALSE;FALSE;"NOT-flipped"
19037;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19404;100;6;0;1;2;0.722;0.677;FALSE;FALSE;"NOT-flipped"
1955;100;6;0;1;2;0.693;0.751;FALSE;FALSE;"NOT-flipped"
19606;100;6;0;1;2;0.734;0.644;FALSE;FALSE;"NOT-flipped"
19637;100;6;0;1;2;0.702;0.654;FALSE;FALSE;"NOT-flipped"
19807;100;6;0;1;2;0.767;0.768;FALSE;FALSE;"NOT-flipped"
2086;100;6;0;1;2;0.616;0.734;FALSE;FALSE;"NOT-flipped"
2358;100;6;0;1;2;0.725;0.676;FALSE;FALSE;"NOT-flipped"
2558;100;6;0;1;2;0.662;0.74;FALSE;FALSE;"NOT-flipped"
2598;100;6;0;1;2;0.674;0.742;FALSE;FALSE;"NOT-flipped"
2655;100;6;0;1;2;0.764;0.732;FALSE;FALSE;"NOT-flipped"
2675;100;6;0;1;2;NA;NA;TRUE;TRUE;"NOT-IMP"
2922;100;6;0;1;2;0.631;0.7;FALSE;FALSE;"NOT-flipped"
2961;100;6;0;1;2;0.74;0.746;FALSE;FALSE;"NOT-flipped"
3416;100;6;0;1;2;0.688;0.759;FALSE;FALSE;"NOT-flipped"
3442;100;6;0;1;2;0.753;0.688;FALSE;FALSE;"NOT-flipped"
3569;100;6;0;1;2;0.72;0.718;FALSE;FALSE;"NOT-flipped"
3981;100;6;0;1;2;0.66;0.626;FALSE;FALSE;"NOT-flipped"
4156;100;6;0;1;2;0.691;0.679;FALSE;FALSE;"NOT-flipped"
4240;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4265;100;6;0;1;2;0.724;0.766;FALSE;FALSE;"NOT-flipped"
4365;100;6;0;1;2;0.855;0.749;FALSE;FALSE;"NOT-flipped"
4414;100;6;0;1;2;0.742;0.645;FALSE;FALSE;"NOT-flipped"
4941;100;6;0;1;2;0.768;0.695;FALSE;FALSE;"NOT-flipped"
5788;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;100;6;0;1;2;0.683;0.665;FALSE;FALSE;"NOT-flipped"
6846;100;6;0;1;2;0.751;0.739;FALSE;FALSE;"NOT-flipped"
6884;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7029;100;6;0;1;2;0.722;0.689;FALSE;FALSE;"NOT-flipped"
7146;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7195;100;6;0;1;2;0.775;0.741;FALSE;FALSE;"NOT-flipped"
7412;100;6;0;1;2;0.73;0.751;FALSE;FALSE;"NOT-flipped"
7466;100;6;0;1;2;0.787;0.672;FALSE;FALSE;"NOT-flipped"
7495;100;6;0;1;2;0.743;0.698;FALSE;FALSE;"NOT-flipped"
7849;100;6;0;1;2;0.703;0.692;FALSE;FALSE;"NOT-flipped"
7936;100;6;0;1;2;0.774;0.683;FALSE;FALSE;"NOT-flipped"
8100;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8135;100;6;0;1;2;0.672;0.666;FALSE;FALSE;"NOT-flipped"
8255;100;6;0;1;2;0.774;0.674;FALSE;FALSE;"NOT-flipped"
8550;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;100;6;0;1;2;0.645;0.767;FALSE;FALSE;"NOT-flipped"
8738;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8767;100;6;0;1;2;0.711;0.805;FALSE;FALSE;"NOT-flipped"
8927;100;6;0;1;2;0.707;0.728;FALSE;FALSE;"NOT-flipped"
9532;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;100;6;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9678;100;6;0;1;2;0.707;0.768;FALSE;FALSE;"NOT-flipped"
9970;100;6;0;1;2;0.709;0.687;FALSE;FALSE;"NOT-flipped"
10023;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10069;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10216;100;6;0;2;1;0.57;0.495;FALSE;FALSE;"NOT-flipped"
10244;100;6;0;2;1;0.725;0.672;FALSE;FALSE;"NOT-flipped"
10850;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10935;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11471;100;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1150;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11771;100;6;0;2;1;0.586;0.69;FALSE;FALSE;"NOT-flipped"
12519;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12599;100;6;0;2;1;0.677;0.712;FALSE;FALSE;"NOT-flipped"
1273;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12895;100;6;0;2;1;0.64;0.701;FALSE;FALSE;"NOT-flipped"
12934;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12967;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1298;100;6;0;2;1;0.455;0.689;FALSE;FALSE;"NOT-flipped"
13109;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13110;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13213;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13246;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13374;100;6;0;2;1;0.729;0.364;FALSE;FALSE;"NOT-flipped"
13495;100;6;0;2;1;0.686;0.608;FALSE;FALSE;"NOT-flipped"
13543;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;100;6;0;2;1;0.532;0.608;FALSE;FALSE;"NOT-flipped"
13728;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;100;6;0;2;1;0.526;0.644;FALSE;FALSE;"NOT-flipped"
13810;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1395;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14042;100;6;0;2;1;0.462;0.647;FALSE;FALSE;"NOT-flipped"
14687;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14797;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;100;6;0;2;1;0.532;0.611;FALSE;FALSE;"NOT-flipped"
14857;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14984;100;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
15487;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
15732;100;6;0;2;1;0.616;0.482;FALSE;FALSE;"NOT-flipped"
15807;100;6;0;2;1;0.656;0.663;FALSE;FALSE;"NOT-flipped"
16409;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16434;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1667;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16924;100;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
17347;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
17718;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
17746;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18131;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18172;100;6;0;2;1;0.558;0.599;FALSE;FALSE;"NOT-flipped"
18267;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18293;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18434;100;6;0;2;1;0.633;0.655;FALSE;FALSE;"NOT-flipped"
1901;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19019;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19037;100;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19404;100;6;0;2;1;0.588;0.626;FALSE;FALSE;"NOT-flipped"
1955;100;6;0;2;1;0.612;0.642;FALSE;FALSE;"NOT-flipped"
19606;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19637;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19807;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2086;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2358;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2558;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2675;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2922;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2961;100;6;0;2;1;0.616;0.636;FALSE;FALSE;"NOT-flipped"
3416;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3442;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3569;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3981;100;6;0;2;1;0.683;0.59;FALSE;FALSE;"NOT-flipped"
4156;100;6;0;2;1;0.63;0.571;FALSE;FALSE;"NOT-flipped"
4240;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4265;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4365;100;6;0;2;1;0.6;0.566;FALSE;FALSE;"NOT-flipped"
4414;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4941;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;100;6;0;2;1;0.64;0.629;FALSE;FALSE;"NOT-flipped"
6518;100;6;0;2;1;0.604;0.678;FALSE;FALSE;"NOT-flipped"
6846;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6884;100;6;0;2;1;0.545;0.264;FALSE;FALSE;"NOT-flipped"
7029;100;6;0;2;1;0.683;0.591;FALSE;FALSE;"NOT-flipped"
7146;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7195;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7412;100;6;0;2;1;0.621;0.683;FALSE;FALSE;"NOT-flipped"
7466;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7495;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7849;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7936;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8100;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8135;100;6;0;2;1;0.519;0.673;FALSE;FALSE;"NOT-flipped"
8255;100;6;0;2;1;0.716;0.57;FALSE;FALSE;"NOT-flipped"
8550;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8738;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8767;100;6;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8927;100;6;0;2;1;0.529;0.489;FALSE;FALSE;"NOT-flipped"
9532;100;6;0;2;1;0.487;0.653;FALSE;FALSE;"NOT-flipped"
9607;100;6;0;2;1;0.649;0.53;FALSE;FALSE;"NOT-flipped"
9678;100;6;0;2;1;NA;NA;TRUE;TRUE;"NOT-IMP"
9970;100;6;0;2;1;0.548;0.576;FALSE;FALSE;"NOT-flipped"
10023;100;6;0;2;2;0.728;0.77;FALSE;FALSE;"NOT-flipped"
10069;100;6;0;2;2;0.79;0.834;FALSE;FALSE;"NOT-flipped"
10216;100;6;0;2;2;0.778;0.706;FALSE;FALSE;"NOT-flipped"
10244;100;6;0;2;2;0.816;0.777;FALSE;FALSE;"NOT-flipped"
10850;100;6;0;2;2;0.808;0.823;FALSE;FALSE;"NOT-flipped"
10935;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;100;6;0;2;2;0.827;0.811;FALSE;FALSE;"NOT-flipped"
11471;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1150;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11771;100;6;0;2;2;0.796;0.768;FALSE;FALSE;"NOT-flipped"
12519;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12599;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1273;100;6;0;2;2;0.851;0.794;FALSE;FALSE;"NOT-flipped"
12895;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12934;100;6;0;2;2;0.773;0.783;FALSE;FALSE;"NOT-flipped"
12967;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1298;100;6;0;2;2;0.78;0.667;FALSE;FALSE;"NOT-flipped"
13109;100;6;0;2;2;0.83;0.741;FALSE;FALSE;"NOT-flipped"
13110;100;6;0;2;2;0.808;0.788;FALSE;FALSE;"NOT-flipped"
13213;100;6;0;2;2;0.782;0.702;FALSE;FALSE;"NOT-flipped"
13246;100;6;0;2;2;0.845;0.8;FALSE;FALSE;"NOT-flipped"
13374;100;6;0;2;2;0.804;0.79;FALSE;FALSE;"NOT-flipped"
13495;100;6;0;2;2;0.794;0.543;FALSE;FALSE;"NOT-flipped"
13543;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;100;6;0;2;2;0.841;0.784;FALSE;FALSE;"NOT-flipped"
13728;100;6;0;2;2;0.67;0.72;FALSE;FALSE;"NOT-flipped"
13759;100;6;0;2;2;0.839;0.817;FALSE;FALSE;"NOT-flipped"
13810;100;6;0;2;2;0.818;0.726;FALSE;FALSE;"NOT-flipped"
1395;100;6;0;2;2;0.843;0.832;FALSE;FALSE;"NOT-flipped"
14042;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14687;100;6;0;2;2;0.704;0.748;FALSE;FALSE;"NOT-flipped"
14797;100;6;0;2;2;0.827;0.786;FALSE;FALSE;"NOT-flipped"
14800;100;6;0;2;2;0.825;0.857;FALSE;FALSE;"NOT-flipped"
14857;100;6;0;2;2;0.754;0.783;FALSE;FALSE;"NOT-flipped"
14984;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15487;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15732;100;6;0;2;2;0.724;0.693;FALSE;FALSE;"NOT-flipped"
15807;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16409;100;6;0;2;2;0.788;0.803;FALSE;FALSE;"NOT-flipped"
16434;100;6;0;2;2;0.775;0.823;FALSE;FALSE;"NOT-flipped"
1667;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16924;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17347;100;6;0;2;2;0.79;0.847;FALSE;FALSE;"NOT-flipped"
17718;100;6;0;2;2;0.802;0.854;FALSE;FALSE;"NOT-flipped"
17746;100;6;0;2;2;0.842;0.791;FALSE;FALSE;"NOT-flipped"
18131;100;6;0;2;2;0.82;0.771;FALSE;FALSE;"NOT-flipped"
18172;100;6;0;2;2;0.852;0.809;FALSE;FALSE;"NOT-flipped"
18267;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18293;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18434;100;6;0;2;2;0.749;0.786;FALSE;FALSE;"NOT-flipped"
1901;100;6;0;2;2;0.796;0.723;FALSE;FALSE;"NOT-flipped"
19019;100;6;0;2;2;0.796;0.845;FALSE;FALSE;"NOT-flipped"
19037;100;6;0;2;2;0.814;0.715;FALSE;FALSE;"NOT-flipped"
19404;100;6;0;2;2;0.871;0.787;FALSE;FALSE;"NOT-flipped"
1955;100;6;0;2;2;0.826;0.788;FALSE;FALSE;"NOT-flipped"
19606;100;6;0;2;2;0.735;0.797;FALSE;FALSE;"NOT-flipped"
19637;100;6;0;2;2;0.839;0.828;FALSE;FALSE;"NOT-flipped"
19807;100;6;0;2;2;0.863;0.806;FALSE;FALSE;"NOT-flipped"
2086;100;6;0;2;2;0.862;0.823;FALSE;FALSE;"NOT-flipped"
2358;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2558;100;6;0;2;2;0.739;0.794;FALSE;FALSE;"NOT-flipped"
2598;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2675;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2922;100;6;0;2;2;0.843;0.865;FALSE;FALSE;"NOT-flipped"
2961;100;6;0;2;2;0.745;0.835;FALSE;FALSE;"NOT-flipped"
3416;100;6;0;2;2;0.833;0.801;FALSE;FALSE;"NOT-flipped"
3442;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3569;100;6;0;2;2;0.844;0.838;FALSE;FALSE;"NOT-flipped"
3981;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4156;100;6;0;2;2;0.71;0.671;FALSE;FALSE;"NOT-flipped"
4240;100;6;0;2;2;0.693;0.822;FALSE;FALSE;"NOT-flipped"
4265;100;6;0;2;2;0.851;0.784;FALSE;FALSE;"NOT-flipped"
4365;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4414;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4941;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;100;6;0;2;2;0.78;0.825;FALSE;FALSE;"NOT-flipped"
6846;100;6;0;2;2;0.769;0.785;FALSE;FALSE;"NOT-flipped"
6884;100;6;0;2;2;0.846;0.819;FALSE;FALSE;"NOT-flipped"
7029;100;6;0;2;2;0.77;0.778;FALSE;FALSE;"NOT-flipped"
7146;100;6;0;2;2;0.85;0.852;FALSE;FALSE;"NOT-flipped"
7195;100;6;0;2;2;0.823;0.832;FALSE;FALSE;"NOT-flipped"
7412;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7466;100;6;0;2;2;0.749;0.786;FALSE;FALSE;"NOT-flipped"
7495;100;6;0;2;2;0.779;0.762;FALSE;FALSE;"NOT-flipped"
7849;100;6;0;2;2;0.856;0.773;FALSE;FALSE;"NOT-flipped"
7936;100;6;0;2;2;0.841;0.794;FALSE;FALSE;"NOT-flipped"
8100;100;6;0;2;2;0.831;0.821;FALSE;FALSE;"NOT-flipped"
8135;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8255;100;6;0;2;2;0.836;0.808;FALSE;FALSE;"NOT-flipped"
8550;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;100;6;0;2;2;0.809;0.84;FALSE;FALSE;"NOT-flipped"
8738;100;6;0;2;2;0.789;0.724;FALSE;FALSE;"NOT-flipped"
8767;100;6;0;2;2;NA;NA;TRUE;TRUE;"NOT-IMP"
8927;100;6;0;2;2;0.827;0.859;FALSE;FALSE;"NOT-flipped"
9532;100;6;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;100;6;0;2;2;0.772;0.79;FALSE;FALSE;"NOT-flipped"
9678;100;6;0;2;2;0.815;0.734;FALSE;FALSE;"NOT-flipped"
9970;100;6;0;2;2;0.817;0.75;FALSE;FALSE;"NOT-flipped"
10023;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10069;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10216;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10244;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10850;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10935;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11471;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1150;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11771;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12519;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12599;100;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
1273;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12895;100;6;0;3;1;0.654;0.711;FALSE;FALSE;"NOT-flipped"
12934;100;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
12967;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1298;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13109;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13110;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13213;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13246;100;6;0;3;1;0.663;0.662;FALSE;FALSE;"NOT-flipped"
13374;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13495;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13543;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;100;6;0;3;1;0.603;0.658;FALSE;FALSE;"NOT-flipped"
13728;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13810;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1395;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14042;100;6;0;3;1;0.713;0.659;FALSE;FALSE;"NOT-flipped"
14687;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14797;100;6;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
14800;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14857;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14984;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
15487;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
15732;100;6;0;3;1;0.657;0.486;FALSE;FALSE;"NOT-flipped"
15807;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16409;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16434;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1667;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16924;100;6;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
